,CertainAmount,Outcome1,Outcome2,isHappyBlock,Happiness,Outcome,time,subject_id,InterpHappiness,MoodTarget,Expected,Actual,CertCol,ExpectedCol,RPECol,Gamble,RutC,RutE,RutR,block
623,5.202916667,12.5,10.40583333,True,,lose,56,10011,0.45,0.9550000000000001,11.452916665,10.40583333,0.0,11.452916665,-1.047083335,1.0,0.0,11.452916665,-1.047083335,3
624,3.48,9.1,6.96,True,0.65,lose,57,10011,0.65,0.9550000000000001,8.03,6.96,0.0,8.03,-1.0699999999999994,1.0,0.0,8.03,-1.0699999999999994,3
625,-3.215,0.7,-7.13,True,,win,58,10011,0.65,0.9550000000000001,-3.215,0.7,0.0,-3.215,3.915,1.0,-0.0,-3.215,3.915,3
626,0.950833333,1.7,0.201666667,True,0.6,lose,59,10011,0.6,0.9550000000000001,0.9508333335,0.201666667,0.0,0.9508333335,-0.7491666665,1.0,0.0,0.9508333335,-0.7491666665,3
627,-0.19,8.9,-0.38,True,,win,60,10011,0.6,0.9550000000000001,4.26,8.9,0.0,4.26,4.640000000000001,1.0,-0.0,4.26,4.640000000000001,3
628,1.31,12.3,2.62,True,0.7,win,61,10011,0.7,0.9550000000000001,7.460000000000001,12.3,0.0,7.460000000000001,4.84,1.0,0.0,7.460000000000001,4.84,3
629,1.01,5.3,-3.28,True,,win,62,10011,0.7,0.9550000000000001,1.01,5.3,0.0,1.01,4.29,1.0,0.0,1.01,4.29,3
630,2.23,5.9,4.46,True,,lose,63,10011,0.7,0.9550000000000001,5.18,4.46,0.0,5.18,-0.7199999999999998,1.0,0.0,5.18,-0.7199999999999998,3
631,-4.49,0.1,-9.08,True,0.65,win,64,10011,0.65,0.9550000000000001,-4.49,0.1,0.0,-4.49,4.59,1.0,-0.0,-4.49,4.59,3
632,-0.765,8.7,-1.53,True,,win,65,10011,0.65,0.9550000000000001,3.5849999999999995,8.7,0.0,3.5849999999999995,5.115,1.0,-0.0,3.5849999999999995,5.115,3
633,0.46,11.5,0.92,True,0.65,win,66,10011,0.65,0.9550000000000001,6.21,11.5,0.0,6.21,5.29,1.0,0.0,6.21,5.29,3
634,3.98625,9.7,7.9725,True,,lose,67,10011,0.65,0.9550000000000001,8.83625,7.9725,0.0,8.83625,-0.8637499999999996,1.0,0.0,8.83625,-0.8637499999999996,3
635,-5.94,-0.3,-11.58,True,,win,68,10011,0.65,0.9550000000000001,-5.94,-0.3,0.0,-5.94,5.640000000000001,1.0,-0.0,-5.94,5.640000000000001,3
636,-3.315,2.5,-9.13,True,0.6,win,69,10011,0.6,0.9550000000000001,-3.3150000000000004,2.5,0.0,-3.3150000000000004,5.815,1.0,-0.0,-3.3150000000000004,5.815,3
637,1.252916667,4.5,2.505833333,True,,lose,70,10011,0.6,0.9550000000000001,3.5029166665,2.505833333,0.0,3.5029166665,-0.9970833335,1.0,0.0,3.5029166665,-0.9970833335,3
638,-1.015,11.1,-2.03,True,0.6,win,71,10011,0.6,0.9550000000000001,4.535,11.1,0.0,4.535,6.5649999999999995,1.0,-0.0,4.535,6.5649999999999995,3
639,-5.465,1.3,-12.23,True,,win,72,10011,0.6,0.9550000000000001,-5.465,1.3,0.0,-5.465,6.765,1.0,-0.0,-5.465,6.765,3
640,-0.665,6.3,-7.63,True,0.55,win,73,10011,0.55,0.9550000000000001,-0.665,6.3,0.0,-0.665,6.965,1.0,-0.0,-0.665,6.965,3
641,-0.69,13.7,-1.38,True,,win,74,10011,0.55,0.9550000000000001,6.16,13.7,0.0,6.16,7.539999999999999,1.0,-0.0,6.16,7.539999999999999,3
642,-1.715,12.1,-3.43,True,,win,75,10011,0.55,0.9550000000000001,4.335,12.1,0.0,4.335,7.765,1.0,-0.0,4.335,7.765,3
643,4.459166667,11.3,8.918333333,True,0.65,lose,76,10011,0.65,0.9550000000000001,10.1091666665,8.918333333,0.0,10.1091666665,-1.1908333335000005,1.0,0.0,10.1091666665,-1.1908333335000005,3
644,0.435,7.9,-7.03,True,,win,77,10011,0.65,0.9550000000000001,0.43500000000000005,7.9,0.0,0.43500000000000005,7.465,1.0,0.0,0.43500000000000005,7.465,3
645,-1.94,5.7,-9.58,True,0.6,win,78,10011,0.6,0.9550000000000001,-1.94,5.7,0.0,-1.94,7.640000000000001,1.0,-0.0,-1.94,7.640000000000001,3
646,2.7008333330000003,7.7,5.401666667000001,True,,lose,79,10011,0.6,0.9550000000000001,6.5508333335,5.401666667000001,0.0,6.5508333335,-1.1491666664999993,1.0,0.0,6.5508333335,-1.1491666664999993,3
647,0.734166667,1.9,-0.431666667,True,0.55,lose,80,10011,0.55,0.9550000000000001,0.7341666665,-0.431666667,0.0,0.7341666665,-1.1658333335,1.0,0.0,0.7341666665,-1.1658333335,3
648,2.26625,5.5,4.5325,True,,lose,0,10012,,0.9550000000000001,5.016249999999999,4.5325,0.0,5.016249999999999,-0.4837499999999997,1.0,0.0,5.016249999999999,-0.4837499999999997,1
649,-0.01,4.3,-0.02,True,,win,1,10012,,0.9550000000000001,2.14,4.3,0.0,2.14,2.1599999999999997,1.0,-0.0,2.14,2.1599999999999997,1
650,-3.195,-0.9,-5.49,True,0.83,win,2,10012,0.83,0.9550000000000001,-3.1950000000000003,-0.9,0.0,-3.1950000000000003,2.2950000000000004,1.0,-0.0,-3.1950000000000003,2.2950000000000004,1
651,0.77,4.9,1.54,True,,win,3,10012,0.83,0.9550000000000001,3.22,4.9,0.0,3.22,1.6800000000000002,1.0,0.0,3.22,1.6800000000000002,1
652,2.585,8.7,5.17,True,0.81,win,4,10012,0.81,0.9550000000000001,6.935,8.7,0.0,6.935,1.7649999999999997,1.0,0.0,6.935,1.7649999999999997,1
653,0.3,2.3,-1.7,True,,win,5,10012,0.81,0.9550000000000001,0.29999999999999993,2.3,0.0,0.29999999999999993,2.0,1.0,0.0,0.29999999999999993,2.0,1
654,0.455,5.1,0.91,True,,win,6,10012,0.81,0.9550000000000001,3.005,5.1,0.0,3.005,2.0949999999999998,1.0,0.0,3.005,2.0949999999999998,1
655,0.86,6.1,1.72,True,0.86,win,7,10012,0.86,0.9550000000000001,3.9099999999999997,6.1,0.0,3.9099999999999997,2.19,1.0,0.0,3.9099999999999997,2.19,1
656,1.84,7.5,3.68,True,,win,8,10012,0.86,0.9550000000000001,5.59,7.5,0.0,5.59,1.9100000000000001,1.0,0.0,5.59,1.9100000000000001,1
657,2.87,9.7,5.74,True,0.87,win,9,10012,0.87,0.9550000000000001,7.72,9.7,0.0,7.72,1.9799999999999995,1.0,0.0,7.72,1.9799999999999995,1
658,4.475,12.9,8.95,True,,win,10,10012,0.87,0.9550000000000001,10.925,12.9,0.0,10.925,1.9749999999999996,1.0,0.0,10.925,1.9749999999999996,1
659,3.81,11.7,7.62,True,0.88,win,11,10012,0.88,0.9550000000000001,9.66,11.7,0.0,9.66,2.039999999999999,1.0,0.0,9.66,2.039999999999999,1
660,4.22,12.5,8.44,True,,win,12,10012,0.88,0.9550000000000001,10.469999999999999,12.5,0.0,10.469999999999999,2.030000000000001,1.0,0.0,10.469999999999999,2.030000000000001,1
661,4.56,13.3,9.12,True,,win,13,10012,0.88,0.9550000000000001,11.21,13.3,0.0,11.21,2.09,1.0,0.0,11.21,2.09,1
662,3.1,10.5,6.2,True,0.88,win,14,10012,0.88,0.9550000000000001,8.35,10.5,0.0,8.35,2.1500000000000004,1.0,0.0,8.35,2.1500000000000004,1
663,1.325833333,3.3,2.6516666669999998,True,,lose,15,10012,0.88,0.9550000000000001,2.9758333335,2.6516666669999998,0.0,2.9758333335,-0.32416666650000003,1.0,0.0,2.9758333335,-0.32416666650000003,1
664,0.88,6.3,1.76,True,0.86,win,16,10012,0.86,0.9550000000000001,4.03,6.3,0.0,4.03,2.2699999999999996,1.0,0.0,4.03,2.2699999999999996,1
665,3.17,11.3,6.34,True,,win,17,10012,0.86,0.9550000000000001,8.82,11.3,0.0,8.82,2.4800000000000004,1.0,0.0,8.82,2.4800000000000004,1
666,0.35,2.9,-2.2,True,,win,18,10012,0.86,0.9550000000000001,0.34999999999999987,2.9,0.0,0.34999999999999987,2.55,1.0,0.0,0.34999999999999987,2.55,1
667,3.13,11.5,6.26,True,0.87,win,19,10012,0.87,0.9550000000000001,8.879999999999999,11.5,0.0,8.879999999999999,2.620000000000001,1.0,0.0,8.879999999999999,2.620000000000001,1
668,5.580416667000001,11.9,11.16083333,True,,lose,20,10012,0.87,0.9550000000000001,11.530416665,11.16083333,0.0,11.530416665,-0.36958333499999974,1.0,0.0,11.530416665,-0.36958333499999974,1
669,6.375,13.5,12.75,True,0.85,lose,21,10012,0.85,0.9550000000000001,13.125,12.75,0.0,13.125,-0.375,1.0,0.0,13.125,-0.375,1
670,1.08375,1.5,0.6675,True,,certain,22,10012,0.85,0.9550000000000001,1.08375,1.08375,1.08375,0.0,0.0,0.0,1.08375,0.0,0.0,1
671,-1.67,1.3,-4.64,True,0.81,win,23,10012,0.81,0.9550000000000001,-1.67,1.3,0.0,-1.67,2.9699999999999998,1.0,-0.0,-1.67,2.9699999999999998,1
672,1.955,5.3,-1.39,True,,win,24,10012,0.81,0.9550000000000001,1.955,5.3,0.0,1.955,3.3449999999999998,1.0,0.0,1.955,3.3449999999999998,1
673,-4.74,-1.3,-8.18,True,,certain,25,10012,0.81,0.9550000000000001,-4.74,-4.74,-4.74,0.0,0.0,0.0,-4.74,-0.0,0.0,1
674,3.03375,7.1,6.0675,True,0.81,lose,26,10012,0.81,0.9550000000000001,6.58375,6.0675,0.0,6.58375,-0.5162500000000003,1.0,0.0,6.58375,-0.5162500000000003,1
675,-6.15,-0.225,-12.075,False,,lose,27,10012,0.81,0.07,-6.1499999999999995,-12.075,0.0,-6.1499999999999995,-5.925,1.0,-0.0,-6.1499999999999995,-5.925,2
676,-4.945,1.375,-11.265,False,0.65,certain,28,10012,0.65,0.07,-4.945,-4.945,-4.945,0.0,0.0,0.0,-4.945,-0.0,0.0,2
677,-4.34,1.325,-10.005,False,,lose,29,10012,0.65,0.07,-4.340000000000001,-10.005,0.0,-4.340000000000001,-5.665,1.0,-0.0,-4.340000000000001,-5.665,2
678,-2.515,3.475,-8.505,False,0.64,certain,30,10012,0.64,0.07,-2.5150000000000006,-2.515,-2.515,0.0,0.0,0.0,-2.515,-0.0,0.0,2
679,1.5583333330000002,2.825,0.291666667,False,,win,31,10012,0.64,0.07,1.5583333335,2.825,0.0,1.5583333335,1.2666666665000001,1.0,0.0,1.5583333335,1.2666666665000001,2
680,-6.435,0.125,-12.995,False,,lose,32,10012,0.64,0.07,-6.435,-12.995,0.0,-6.435,-6.56,1.0,-0.0,-6.435,-6.56,2
681,0.105,1.425,-1.215,False,0.67,win,33,10012,0.67,0.07,0.10499999999999998,1.425,0.0,0.10499999999999998,1.32,1.0,0.0,0.10499999999999998,1.32,2
682,-0.225416667,1.175,-1.625833333,False,,win,34,10012,0.67,0.07,-0.22541666650000003,1.175,0.0,-0.22541666650000003,1.4004166665,1.0,-0.0,-0.22541666650000003,1.4004166665,2
683,1.5466666669999998,2.975,0.11833333300000001,False,0.5,win,35,10012,0.5,0.07,1.5466666665,2.975,0.0,1.5466666665,1.4283333335000001,1.0,0.0,1.5466666665,1.4283333335000001,2
684,-6.095,0.725,-12.915,False,,certain,36,10012,0.5,0.07,-6.095,-6.095,-6.095,0.0,0.0,0.0,-6.095,-0.0,0.0,2
685,-7.095,-0.025,-14.165,False,,certain,37,10012,0.5,0.07,-7.095,-7.095,-7.095,0.0,0.0,0.0,-7.095,-0.0,0.0,2
686,-0.318333333,0.875,-1.5116666669999999,False,0.62,win,38,10012,0.62,0.07,-0.3183333334999999,0.875,0.0,-0.3183333334999999,1.1933333335,1.0,-0.0,-0.3183333334999999,1.1933333335,2
687,1.045833333,2.475,-0.38333333299999994,False,,win,39,10012,0.62,0.07,1.0458333335,2.475,0.0,1.0458333335,1.4291666665,1.0,0.0,1.0458333335,1.4291666665,2
688,-0.83,0.625,-2.285,False,0.74,win,40,10012,0.74,0.07,-0.8300000000000001,0.625,0.0,-0.8300000000000001,1.455,1.0,-0.0,-0.8300000000000001,1.455,2
689,-8.715,1.275,-18.705,False,,certain,41,10012,0.74,0.07,-8.715,-8.715,-8.715,0.0,0.0,0.0,-8.715,-0.0,0.0,2
690,-10.285,0.075,-20.645,False,0.56,lose,42,10012,0.56,0.07,-10.285,-20.645,0.0,-10.285,-10.36,1.0,-0.0,-10.285,-10.36,2
691,-6.655,2.725,-16.035,False,,certain,43,10012,0.56,0.07,-6.655,-6.655,-6.655,0.0,0.0,0.0,-6.655,-0.0,0.0,2
692,-7.285,2.375,-16.945,False,,certain,44,10012,0.56,0.07,-7.285,-7.285,-7.285,0.0,0.0,0.0,-7.285,-0.0,0.0,2
693,0.493333333,1.975,-0.9883333329999999,False,0.58,win,45,10012,0.58,0.07,0.4933333335000001,1.975,0.0,0.4933333335000001,1.4816666665,1.0,0.0,0.4933333335000001,1.4816666665,2
694,-8.445,1.925,-18.815,False,,certain,46,10012,0.58,0.07,-8.445,-8.445,-8.445,0.0,0.0,0.0,-8.445,-0.0,0.0,2
695,-7.385,3.275,-18.045,False,0.61,certain,47,10012,0.61,0.07,-7.385000000000001,-7.385,-7.385,0.0,0.0,0.0,-7.385,-0.0,0.0,2
696,-11.25,-0.075,-22.425,False,,lose,48,10012,0.61,0.07,-11.25,-22.425,0.0,-11.25,-11.175,1.0,-0.0,-11.25,-11.175,2
697,-8.955,2.525,-20.435,False,0.58,certain,49,10012,0.58,0.07,-8.955,-8.955,-8.955,0.0,0.0,0.0,-8.955,-0.0,0.0,2
698,-10.885,0.675,-22.445,False,,certain,50,10012,0.58,0.07,-10.885,-10.885,-10.885,0.0,0.0,0.0,-10.885,-0.0,0.0,2
699,1.710833333,3.375,0.046666667,False,,win,51,10012,0.58,0.07,1.7108333335,3.375,0.0,1.7108333335,1.6641666665,1.0,0.0,1.7108333335,1.6641666665,2
700,-1.6633333330000002,0.025,-3.351666667,False,0.58,win,52,10012,0.58,0.07,-1.6633333335,0.025,0.0,-1.6633333335,1.6883333335,1.0,-0.0,-1.6633333335,1.6883333335,2
701,-9.255,3.175,-21.685,False,,certain,53,10012,0.58,0.07,-9.254999999999999,-9.255,-9.255,0.0,0.0,0.0,-9.255,-0.0,0.0,2
702,-0.3,5.7,-0.6,True,0.64,win,54,10012,0.64,0.9550000000000001,2.5500000000000003,5.7,0.0,2.5500000000000003,3.15,1.0,-0.0,2.5500000000000003,3.15,3
703,1.64,9.1,3.28,True,,win,55,10012,0.64,0.9550000000000001,6.1899999999999995,9.1,0.0,6.1899999999999995,2.91,1.0,0.0,6.1899999999999995,2.91,3
704,-0.44,5.3,-0.88,True,,win,56,10012,0.64,0.9550000000000001,2.21,5.3,0.0,2.21,3.09,1.0,-0.0,2.21,3.09,3
705,0.63,3.9,-2.64,True,0.7,win,57,10012,0.7,0.9550000000000001,0.6299999999999999,3.9,0.0,0.6299999999999999,3.27,1.0,0.0,0.6299999999999999,3.27,3
706,2.15,10.3,4.3,True,,win,58,10012,0.7,0.9550000000000001,7.300000000000001,10.3,0.0,7.300000000000001,3.0,1.0,0.0,7.300000000000001,3.0,3
707,2.5,11.3,5.0,True,0.78,win,59,10012,0.78,0.9550000000000001,8.15,11.3,0.0,8.15,3.1500000000000004,1.0,0.0,8.15,3.1500000000000004,3
708,0.85,7.1,1.7,True,,win,60,10012,0.78,0.9550000000000001,4.3999999999999995,7.1,0.0,4.3999999999999995,2.7,1.0,0.0,4.3999999999999995,2.7,3
709,1.759166667,4.5,3.518333333,True,0.78,lose,61,10012,0.78,0.9550000000000001,4.0091666665000005,3.518333333,0.0,4.0091666665000005,-0.49083333350000036,1.0,0.0,4.0091666665000005,-0.49083333350000036,3
710,-2.0,-1.5,-2.5,True,,lose,62,10012,0.78,0.9550000000000001,-2.0,-2.5,0.0,-2.0,-0.5,1.0,-0.0,-2.0,-0.5,3
711,0.92,7.9,1.84,True,,win,63,10012,0.78,0.9550000000000001,4.87,7.9,0.0,4.87,3.0300000000000002,1.0,0.0,4.87,3.0300000000000002,3
712,0.11,6.5,0.22,True,0.77,win,64,10012,0.77,0.9550000000000001,3.36,6.5,0.0,3.36,3.14,1.0,0.0,3.36,3.14,3
713,0.754583333,1.3,0.209166667,True,,lose,65,10012,0.77,0.9550000000000001,0.7545833335000001,0.209166667,0.0,0.7545833335000001,-0.5454166665000001,1.0,0.0,0.7545833335000001,-0.5454166665000001,3
714,-4.74,-1.3,-8.18,True,0.76,win,66,10012,0.76,0.9550000000000001,-4.74,-1.3,0.0,-4.74,3.4400000000000004,1.0,-0.0,-4.74,3.4400000000000004,3
715,2.92,13.1,5.84,True,,win,67,10012,0.76,0.9550000000000001,9.469999999999999,13.1,0.0,9.469999999999999,3.630000000000001,1.0,0.0,9.469999999999999,3.630000000000001,3
716,0.55,4.3,-3.2,True,,win,68,10012,0.76,0.9550000000000001,0.5499999999999998,4.3,0.0,0.5499999999999998,3.75,1.0,0.0,0.5499999999999998,3.75,3
717,-0.72,6.3,-1.44,True,0.74,win,69,10012,0.74,0.9550000000000001,2.4299999999999997,6.3,0.0,2.4299999999999997,3.87,1.0,-0.0,2.4299999999999997,3.87,3
718,1.41,11.1,2.82,True,,win,70,10012,0.74,0.9550000000000001,6.96,11.1,0.0,6.96,4.14,1.0,0.0,6.96,4.14,3
719,-3.97,0.3,-8.24,True,0.75,certain,71,10012,0.75,0.9550000000000001,-3.97,-3.97,-3.97,0.0,0.0,0.0,-3.97,-0.0,0.0,3
720,0.025,8.7,0.05,True,,win,72,10012,0.75,0.9550000000000001,4.375,8.7,0.0,4.375,4.324999999999999,1.0,0.0,4.375,4.324999999999999,3
721,-1.55,2.9,-6.0,True,0.78,win,73,10012,0.78,0.9550000000000001,-1.55,2.9,0.0,-1.55,4.45,1.0,-0.0,-1.55,4.45,3
722,6.0308333329999995,13.3,12.06166667,True,,lose,74,10012,0.78,0.9550000000000001,12.680833334999999,12.06166667,0.0,12.680833334999999,-0.6191666649999998,1.0,0.0,12.680833334999999,-0.6191666649999998,3
723,-0.71,7.5,-1.42,True,,win,75,10012,0.78,0.9550000000000001,3.04,7.5,0.0,3.04,4.46,1.0,-0.0,3.04,4.46,3
724,1.68,12.5,3.36,True,0.8,win,76,10012,0.8,0.9550000000000001,7.93,12.5,0.0,7.93,4.57,1.0,0.0,7.93,4.57,3
725,-5.03,-0.5,-9.56,True,,certain,77,10012,0.8,0.9550000000000001,-5.03,-5.03,-5.03,0.0,0.0,0.0,-5.03,-0.0,0.0,3
726,2.22,13.7,4.44,True,0.8,win,78,10012,0.8,0.9550000000000001,9.07,13.7,0.0,9.07,4.629999999999999,1.0,0.0,9.07,4.629999999999999,3
727,-0.03,4.7,-4.76,True,,win,79,10012,0.8,0.9550000000000001,-0.029999999999999805,4.7,0.0,-0.029999999999999805,4.73,1.0,-0.0,-0.029999999999999805,4.73,3
728,-0.98,7.7,-1.96,True,0.79,win,80,10012,0.79,0.9550000000000001,2.87,7.7,0.0,2.87,4.83,1.0,-0.0,2.87,4.83,3
729,0.8,6.1,1.6,True,,win,0,10013,,0.9550000000000001,3.8499999999999996,6.1,0.0,3.8499999999999996,2.25,1.0,0.0,3.8499999999999996,2.25,1
730,3.85,12.5,7.7,True,,win,1,10013,,0.9550000000000001,10.1,12.5,0.0,10.1,2.4000000000000004,1.0,0.0,10.1,2.4000000000000004,1
731,1.55,4.1,-1.0,True,0.65,win,2,10013,0.65,0.9550000000000001,1.5499999999999998,4.1,0.0,1.5499999999999998,2.55,1.0,0.0,1.5499999999999998,2.55,1
732,5.685416667,12.7,11.37083333,True,,lose,3,10013,0.65,0.9550000000000001,12.035416665,11.37083333,0.0,12.035416665,-0.6645833349999997,1.0,0.0,12.035416665,-0.6645833349999997,1
733,-2.95,0.3,-6.2,True,0.7,win,4,10013,0.7,0.9550000000000001,-2.95,0.3,0.0,-2.95,3.25,1.0,-0.0,-2.95,3.25,1
734,0.6,7.3,1.2,True,,win,5,10013,0.7,0.9550000000000001,4.25,7.3,0.0,4.25,3.05,1.0,0.0,4.25,3.05,1
735,-2.1,1.1,-5.3,True,,win,6,10013,0.7,0.9550000000000001,-2.0999999999999996,1.1,0.0,-2.0999999999999996,3.1999999999999997,1.0,-0.0,-2.0999999999999996,3.1999999999999997,1
736,5.120833333,11.5,10.24166667,True,0.65,certain,7,10013,0.65,0.9550000000000001,10.870833335,5.120833333,5.120833333,0.0,0.0,0.0,5.120833333,0.0,0.0,1
737,0.175,8.1,0.35,True,,win,8,10013,0.65,0.9550000000000001,4.225,8.1,0.0,4.225,3.875,1.0,0.0,4.225,3.875,1
738,-5.55,-1.5,-9.6,True,0.6,certain,9,10013,0.6,0.9550000000000001,-5.55,-5.55,-5.55,0.0,0.0,0.0,-5.55,-0.0,0.0,1
739,0.3,4.9,-4.3,True,,certain,10,10013,0.6,0.9550000000000001,0.30000000000000027,0.3,0.3,0.0,0.0,0.0,0.3,0.0,0.0,1
740,-0.45,8.7,-0.9,True,0.6,win,11,10013,0.6,0.9550000000000001,3.8999999999999995,8.7,0.0,3.8999999999999995,4.8,1.0,-0.0,3.8999999999999995,4.8,1
741,-2.3,2.7,-7.3,True,,win,12,10013,0.6,0.9550000000000001,-2.3,2.7,0.0,-2.3,5.0,1.0,-0.0,-2.3,5.0,1
742,1.5,6.7,-3.7,True,,certain,13,10013,0.6,0.9550000000000001,1.5,1.5,1.5,0.0,0.0,0.0,1.5,0.0,0.0,1
743,-0.85,9.1,-1.7,True,0.6,win,14,10013,0.6,0.9550000000000001,3.6999999999999997,9.1,0.0,3.6999999999999997,5.4,1.0,-0.0,3.6999999999999997,5.4,1
744,-1.15,8.9,-2.3,True,,win,15,10013,0.6,0.9550000000000001,3.3000000000000003,8.9,0.0,3.3000000000000003,5.6,1.0,-0.0,3.3000000000000003,5.6,1
745,1.9,7.7,-3.9,True,0.65,win,16,10013,0.65,0.9550000000000001,1.9000000000000001,7.7,0.0,1.9000000000000001,5.8,1.0,0.0,1.9000000000000001,5.8,1
746,-5.125,0.5,-10.75,True,,win,17,10013,0.65,0.9550000000000001,-5.125,0.5,0.0,-5.125,5.625,1.0,-0.0,-5.125,5.625,1
747,-6.7,-0.9,-12.5,True,,certain,18,10013,0.65,0.9550000000000001,-6.7,-6.7,-6.7,0.0,0.0,0.0,-6.7,-0.0,0.0,1
748,-4.275,1.7,-10.25,True,0.6,certain,19,10013,0.6,0.9550000000000001,-4.275,-4.275,-4.275,0.0,0.0,0.0,-4.275,-0.0,0.0,1
749,-1.275,10.5,-2.55,True,,win,20,10013,0.6,0.9550000000000001,3.975,10.5,0.0,3.975,6.525,1.0,-0.0,3.975,6.525,1
750,4.822916667,11.7,9.645833332999999,True,0.65,lose,21,10013,0.65,0.9550000000000001,10.672916666499999,9.645833332999999,0.0,10.672916666499999,-1.0270833335000003,1.0,0.0,10.672916666499999,-1.0270833335000003,1
751,-0.1,12.9,-0.2,True,,win,22,10013,0.65,0.9550000000000001,6.3500000000000005,12.9,0.0,6.3500000000000005,6.55,1.0,-0.0,6.3500000000000005,6.55,1
752,2.28125,6.5,4.5625,True,0.65,lose,23,10013,0.65,0.9550000000000001,5.53125,4.5625,0.0,5.53125,-0.96875,1.0,0.0,5.53125,-0.96875,1
753,1.6,8.5,-5.3,True,,win,24,10013,0.65,0.9550000000000001,1.6,8.5,0.0,1.6,6.9,1.0,0.0,1.6,6.9,1
754,-7.775,-0.7,-14.85,True,,certain,25,10013,0.65,0.9550000000000001,-7.7749999999999995,-7.775,-7.775,0.0,0.0,0.0,-7.775,-0.0,0.0,1
755,1.8875,2.9,0.875,True,0.65,lose,26,10013,0.65,0.9550000000000001,1.8875,0.875,0.0,1.8875,-1.0125,1.0,0.0,1.8875,-1.0125,1
756,1.7,2.775,0.625,False,,win,27,10013,0.65,0.07,1.7,2.775,0.0,1.7,1.075,1.0,0.0,1.7,1.075,2
757,-0.875,0.225,-1.975,False,0.65,certain,28,10013,0.65,0.07,-0.875,-0.875,-0.875,0.0,0.0,0.0,-0.875,-0.0,0.0,2
758,-4.3,1.175,-9.775,False,,certain,29,10013,0.65,0.07,-4.3,-4.3,-4.3,0.0,0.0,0.0,-4.3,-0.0,0.0,2
759,-6.175,-0.375,-11.975,False,0.6,certain,30,10013,0.6,0.07,-6.175,-6.175,-6.175,0.0,0.0,0.0,-6.175,-0.0,0.0,2
760,-0.15416666699999998,1.025,-1.333333333,False,,certain,31,10013,0.6,0.07,-0.1541666665,-0.15416666699999998,-0.15416666699999998,0.0,0.0,0.0,-0.15416666699999998,-0.0,0.0,2
761,0.270833333,1.475,-0.933333333,False,,win,32,10013,0.6,0.07,0.27083333350000005,1.475,0.0,0.27083333350000005,1.2041666665,1.0,0.0,0.27083333350000005,1.2041666665,2
762,-3.825,2.525,-10.175,False,0.6,certain,33,10013,0.6,0.07,-3.825,-3.825,-3.825,0.0,0.0,0.0,-3.825,-0.0,0.0,2
763,0.520833333,1.775,-0.7333333329999999,False,,win,34,10013,0.6,0.07,0.5208333334999999,1.775,0.0,0.5208333334999999,1.2541666665,1.0,0.0,0.5208333334999999,1.2541666665,2
764,-0.204166667,1.075,-1.483333333,False,0.65,certain,35,10013,0.65,0.07,-0.20416666650000004,-0.204166667,-0.204166667,0.0,0.0,0.0,-0.204166667,-0.0,0.0,2
765,-5.9,1.725,-13.525,False,,certain,36,10013,0.65,0.07,-5.9,-5.9,-5.9,0.0,0.0,0.0,-5.9,-0.0,0.0,2
766,-7.425,0.525,-15.375,False,,certain,37,10013,0.65,0.07,-7.425,-7.425,-7.425,0.0,0.0,0.0,-7.425,-0.0,0.0,2
767,-7.05,1.225,-15.325,False,0.6,certain,38,10013,0.6,0.07,-7.05,-7.05,-7.05,0.0,0.0,0.0,-7.05,-0.0,0.0,2
768,-7.85,0.375,-16.075,False,,certain,39,10013,0.6,0.07,-7.85,-7.85,-7.85,0.0,0.0,0.0,-7.85,-0.0,0.0,2
769,-6.05,2.475,-14.575,False,0.55,certain,40,10013,0.55,0.07,-6.05,-6.05,-6.05,0.0,0.0,0.0,-6.05,-0.0,0.0,2
770,0.179166667,1.525,-1.166666667,False,,win,41,10013,0.55,0.07,0.1791666664999999,1.525,0.0,0.1791666664999999,1.3458333335,1.0,0.0,0.1791666664999999,1.3458333335,2
771,-0.74375,0.625,-2.1125,False,0.6,certain,42,10013,0.6,0.07,-0.7437499999999999,-0.74375,-0.74375,0.0,0.0,0.0,-0.74375,-0.0,0.0,2
772,-9.1,0.275,-18.475,False,,certain,43,10013,0.6,0.07,-9.100000000000001,-9.1,-9.1,0.0,0.0,0.0,-9.1,-0.0,0.0,2
773,-6.85,2.825,-16.525,False,,certain,44,10013,0.6,0.07,-6.85,-6.85,-6.85,0.0,0.0,0.0,-6.85,-0.0,0.0,2
774,0.49375,2.025,-1.0375,False,0.6,win,45,10013,0.6,0.07,0.4937499999999999,2.025,0.0,0.4937499999999999,1.53125,1.0,0.0,0.4937499999999999,1.53125,2
775,-1.78125,-0.225,-3.3375,False,,win,46,10013,0.6,0.07,-1.78125,-0.225,0.0,-1.78125,1.55625,1.0,-0.0,-1.78125,1.55625,2
776,-8.7,1.875,-19.275,False,0.55,certain,47,10013,0.55,0.07,-8.7,-8.7,-8.7,0.0,0.0,0.0,-8.7,-0.0,0.0,2
777,1.058333333,2.575,-0.45833333299999995,False,,certain,48,10013,0.55,0.07,1.0583333335,1.058333333,1.058333333,0.0,0.0,0.0,1.058333333,0.0,0.0,2
778,0.285416667,1.825,-1.254166667,False,0.6,win,49,10013,0.6,0.07,0.28541666649999997,1.825,0.0,0.28541666649999997,1.5395833335,1.0,0.0,0.28541666649999997,1.5395833335,2
